observable_id,pauli_string,group_id,circuit_index,bits,invert
P1781,X0 X1 X3 Z4 Z5 Z6 Z7 X8,WT_TMP_G0367,0,0;1;2;3;4;5;6;7,false
P1749,X1 Z2 Z3 Z4 Z5 Z6 Z7 X8 X10 X11,WT_TMP_G0368,0,0;1;2;3;4;5;6;7;8;9,false
P0968,Y1 Z2 Z3 Z4 Y5 Y8 Z9 Y10,WT_TMP_G0369,0,0;1;2;3;4;5;6;7,false
P0163,Y2 Z3 Z4 Z5 Z6 Y7 Y9 Y10,WT_TMP_G0370,0,2;3;4;5;6;7;9;10,false
P0960,Y0 Z1 Y2 Y7 Z8 Y9,WT_TMP_G0370,0,0;1;2;7;8;9,false
P0160,X3 Z4 Y5 Y7 Z8 X9,WT_TMP_G0371,0,2;3;4;6;7;8,false
P0162,X1 Z2 X3 Y5 Z6 Y7,WT_TMP_G0371,0,0;1;2;4;5;6,false
P1362,Y5 Z6 Y7 X9 Z10 X11,WT_TMP_G0371,0,4;5;6;8;9;10,false
P0402,Y1 Z2 Z3 Z4 Z5 Z6 Y7 Y8 Z9 Y10,WT_TMP_G0372,0,0;1;2;3;4;5;6;7;8;9,false
P0158,Y6 Y7 X8 Z9 Z10 X11,WT_TMP_G0373,0,5;6;7;8;9;10,false
P0857,Y1 X2 X3 Z4 Z5 Y6,WT_TMP_G0373,0,0;1;2;3;4;5,false
P1757,X3 Z4 Z5 Y6 Y7 X8,WT_TMP_G0373,0,2;3;4;5;6;7,false
P1538,Y1 Z2 Z3 Z4 Z5 Y6 X9 X10,WT_TMP_G0374,0,0;1;2;3;4;5;8;9,false
P1664,Y1 Z2 Z3 Z4 Z5 Y6 X7 X8,WT_TMP_G0374,0,0;1;2;3;4;5;6;7,false
P0156,Y0 Z1 Z2 Z3 Y4 X5 Z6 Z7 Z8 X9,WT_TMP_G0375,0,0;1;2;3;4;5;6;7;8;9,false
P0157,Y0 Z1 Z2 Z3 Y4 X9 Z10 X11,WT_TMP_G0375,0,0;1;2;3;4;9;10;11,false
P1792,Y2 Y3 X6 Z7 Z8 Z9 Z10 X11,WT_TMP_G0376,0,0;1;2;3;4;5;6;7,false
P0155,X0 Z1 Z2 Z3 X4 Y7 Z8 Z9 Z10 Y11,WT_TMP_G0377,0,0;1;2;3;4;7;8;9;10;11,false
P0248,X0 Z1 Z2 Z3 X4 Y5 Z6 Y7,WT_TMP_G0377,0,0;1;2;3;4;5;6;7,false
P0466,X1 Z2 X3 Y6 Z7 Z8 Z9 Y10,WT_TMP_G0378,0,0;1;2;3;4;5;6;7,false
P0153,X0 Y1 Y2 Z3 Z4 Z5 Z6 Z7 Z8 Z9 Z10 X11,WT_TMP_G0379,0,0;1;2;3;4;5;6;7;8;9;10;11,false
P0487,Y1 Z2 Z3 Z4 Z5 Z6 Y7 Z8,WT_TMP_G0380,0,0;1;2;3;4;5;6;7,false
P1750,Y1 Z2 Z3 Z4 Z5 Z6 Y7 Y9 Z10 Y11,WT_TMP_G0380,0,0;1;2;3;4;5;6;8;9;10,false
P0152,Y1 Z2 Z3 Z4 X5 X7 Z8 Z9 Z10 Y11,WT_TMP_G0381,0,0;1;2;3;4;5;6;7;8;9,false
P0875,X1 Z2 Y3 Y7 Z8 Z9 Z10 X11,WT_TMP_G0382,0,0;1;2;3;4;5;6;7,false
P1029,Y2 Z3 Z4 Y5 X6 X7,WT_TMP_G0383,0,0;1;2;3;4;5,false
P1143,Y2 Z3 Z4 Y5 X8 Z9 Z10 X11,WT_TMP_G0383,0,0;1;2;3;6;7;8;9,false
P0148,Z2 Y3 Z4 Z5 Z6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0384,0,1;2;3;4;5;6;7;8;9;10,false
P0664,Z0 Y3 Z4 Z5 Z6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0384,0,0;2;3;4;5;6;7;8;9;10,false
P1439,Y0 Z1 Y2 X3 Z4 Z5 Z6 Z7 Z8 Z9 Z10 X11,WT_TMP_G0385,0,0;1;2;3;4;5;6;7;8;9;10;11,false
P0447,Z0 X3 Z4 Z5 Z6 Z7 Z8 X9,WT_TMP_G0386,0,0;1;2;3;4;5;6;7,false
P0146,X4 Z5 X6 Y9 Z10 Y11,WT_TMP_G0387,0,2;3;4;7;8;9,false
P1034,Y2 Z3 X4 X6 Z7 Y8,WT_TMP_G0387,0,0;1;2;4;5;6,false
P0420,Y0 Z1 Z2 Z3 Z4 Z5 Z6 X7 X9 Y10,WT_TMP_G0388,0,0;1;2;3;4;5;6;7;8;9,false
P0145,X1 Z2 X3 Y5 Z6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0389,0,0;1;2;3;4;5;6;7;8;9,false
P0144,X4 Z5 X6 X8 Z9 X10,WT_TMP_G0390,0,4;5;6;8;9;10,false
P0325,X0 Z1 Z2 Y3 Y7 X8,WT_TMP_G0390,0,0;1;2;3;7;8,false
P1045,X0 Z1 X2 Y4 Z5 Z6 Z7 Y8,WT_TMP_G0391,0,0;1;2;4;5;6;7;8,false
P1561,X2 Z3 Y4 Y8 Z9 X10,WT_TMP_G0391,0,2;3;4;8;9;10,false
P1111,X1 Z2 Z3 Y4 Y8 Z9 Z10 X11,WT_TMP_G0392,0,0;1;2;3;6;7;8;9,false
P1624,X1 Z2 Z3 Y4 Y6 X7,WT_TMP_G0392,0,0;1;2;3;4;5,false
P1420,Y1 Y2 Y4 Z5 Z6 Z7 Z8 Y9,WT_TMP_G0393,0,0;1;2;3;4;5;6;7,false
P0295,X0 Z1 Z2 Y3 Y5 Z6 Z7 Z8 Z9 X10,WT_TMP_G0394,0,0;1;2;3;4;5;6;7;8;9,false
P0140,X4 Y5 Y6 Z7 Z8 X9,WT_TMP_G0395,0,2;3;4;5;6;7,false
P0141,X2 Y3 Y6 Z7 Z8 X9,WT_TMP_G0395,0,0;1;4;5;6;7,false
P0137,Y0 Z1 Z2 Z3 Z4 Z5 Z6 X7 X8 Z9 Z10 Y11,WT_TMP_G0396,0,0;1;2;3;4;5;6;7;8;9;10;11,false
P0329,X0 Y1 Y7 Z8 Z9 X10,WT_TMP_G0397,0,0;1;7;8;9;10,false
P1260,Y2 Z3 Z4 Z5 Z6 Y7 X10 X11,WT_TMP_G0397,0,2;3;4;5;6;7;10;11,false
P0136,Y3 Z4 Z5 X6 X7 Y8,WT_TMP_G0398,0,3;4;5;6;7;8,false
P1018,X0 Z1 Z2 Y3 Y8 Z9 Z10 X11,WT_TMP_G0398,0,0;1;2;3;8;9;10;11,false
P0524,Y0 Z1 Z2 Y3 X8 Z9 Z10 X11,WT_TMP_G0399,0,0;1;2;3;8;9;10;11,false
P1216,Y3 Z4 Y5 X6 Z7 X8,WT_TMP_G0399,0,3;4;5;6;7;8,false
P0133,X5 Y6 Y7 Z8 Z9 X10,WT_TMP_G0400,0,4;5;6;7;8;9,false
P0134,X3 Y4 Y7 Z8 Z9 X10,WT_TMP_G0400,0,2;3;6;7;8;9,false
P0423,X1 Y2 Y7 Z8 Z9 X10,WT_TMP_G0400,0,0;1;6;7;8;9,false
P1559,Y2 X3 X5 Y6,WT_TMP_G0400,0,1;2;4;5,false
P0132,X2 X3 Y4 Y5,WT_TMP_G0401,0,2;3;4;5,false
P1346,X0 Y1 Y5 Z6 Z7 Z8 Z9 X10,WT_TMP_G0401,0,0;1;5;6;7;8;9;10,false
P1747,X3 Y4 Y5 Z6 Z7 Z8 Z9 X10,WT_TMP_G0401,0,3;4;5;6;7;8;9;10,false
P1032,X1 Z2 Z3 Z4 X5 Y6 Z7 Z8 Z9 Y10,WT_TMP_G0402,0,0;1;2;3;4;5;6;7;8;9,false
P0284,X0 Z1 Z2 Z3 X4 Y7 Z8 Y9,WT_TMP_G0403,0,0;1;2;3;4;7;8;9,false
P0993,X4 Z5 X6 Y7 Z8 Y9,WT_TMP_G0403,0,4;5;6;7;8;9,false
P1601,X1 Z2 Z3 Z4 Z5 Z6 Z7 Y8 Y10 X11,WT_TMP_G0404,0,0;1;2;3;4;5;6;7;8;9,false
P0662,Y1 X2 X3 Z4 Z5 Z6 Z7 Z8 Z9 Y10,WT_TMP_G0405,0,0;1;2;3;4;5;6;7;8;9,false
P0129,X3 Z4 Z5 Z6 X7 Z11,WT_TMP_G0406,0,3;4;5;6;7;11,false
P0130,Y0 Z1 Y2 X3 Z4 Z5 Z6 X7,WT_TMP_G0406,0,0;1;2;3;4;5;6;7,false
P0142,X3 Z4 Z5 Z6 X7 Z9,WT_TMP_G0406,0,3;4;5;6;7;9,false
P1748,X3 Z4 Z5 Z6 X7 X8 Z9 X10,WT_TMP_G0406,0,3;4;5;6;7;8;9;10,false
P0127,Y2 Z3 Y4 Y8 Z9 Y10,WT_TMP_G0407,0,2;3;4;8;9;10,false
P0128,Y0 Z1 Y2 Y4 Z5 Z6 Z7 Y8,WT_TMP_G0407,0,0;1;2;4;5;6;7;8,false
P1628,Y1 Z2 X3 X5 Z6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0408,0,0;1;2;3;4;5;6;7;8;9,false
P0609,Y1 Z2 Z3 Z4 Z5 Z6 X7 X9 Z10 Y11,WT_TMP_G0409,0,0;1;2;3;4;5;6;7;8;9,false
P0125,Y0 Y1 Y3 Z4 Z5 Z6 Z7 Z8 Z9 Y10,WT_TMP_G0410,0,0;1;2;3;4;5;6;7;8;9,false
P0123,X3 X4 Y5 Z6 Z7 Z8 Z9 Y10,WT_TMP_G0411,0,0;1;2;3;4;5;6;7,false
P0122,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 X8 X9 Z10 X11,WT_TMP_G0412,0,0;1;2;3;4;5;6;7;8;9;10;11,false
P0120,Y5 Z6 X7 X9 Z10 Y11,WT_TMP_G0413,0,4;5;6;8;9;10,false
P0121,Y1 Z2 Z3 Z4 Y5 X7 Z8 X9,WT_TMP_G0413,0,0;1;2;3;4;6;7;8,false
P0119,X6 Z7 X8 X9 Z10 X11,WT_TMP_G0414,0,4;5;6;7;8;9,false
P0928,X2 Z3 Z4 Z5 X6 X9 Z10 X11,WT_TMP_G0414,0,0;1;2;3;4;7;8;9,false
P0118,X0 Z1 Z2 Z3 Z4 Z5 Z6 X7 Y8 Z9 Z10 Y11,WT_TMP_G0415,0,0;1;2;3;4;5;6;7;8;9;10;11,false
P0751,Y0 Z1 Z2 Z3 Z4 X5 X6 Z7 Z8 Y9,WT_TMP_G0416,0,0;1;2;3;4;5;6;7;8;9,false
P0117,X1 Z2 Z3 Z4 Z5 Z6 X7 Y8 Z9 Y10,WT_TMP_G0417,0,0;1;2;3;4;5;6;7;8;9,false
P0115,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Y7 X10 X11,WT_TMP_G0418,0,0;1;2;3;4;5;6;7;10;11,false
P0116,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Y7 X8 X9,WT_TMP_G0418,0,0;1;2;3;4;5;6;7;8;9,false
P0114,Y4 X5 X6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0419,0,2;3;4;5;6;7;8;9,false
P1817,Y2 X3 X6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0419,0,0;1;4;5;6;7;8;9,false
P1816,X2 Y3 Y6 Z7 Z8 Z9 Z10 X11,WT_TMP_G0420,0,0;1;2;3;4;5;6;7,false
P0112,Y0 Z1 Y2 Y5 Z6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0421,0,0;1;2;5;6;7;8;9;10;11,false
P0113,Y2 Z3 Y4 Y5 Z6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0421,0,2;3;4;5;6;7;8;9;10;11,false
P0110,X2 Z3 Z4 X5 X9 X10,WT_TMP_G0422,0,2;3;4;5;9;10,false
P0111,X0 X1 X5 Z6 Z7 X8,WT_TMP_G0422,0,0;1;5;6;7;8,false
P0108,X0 Z1 X2 X4 Z5 Z6 Z7 Z8 Z9 X10,WT_TMP_G0423,0,0;1;2;4;5;6;7;8;9;10,false
P0109,Z3 X4 Z5 Z6 Z7 Z8 Z9 X10,WT_TMP_G0423,0,3;4;5;6;7;8;9;10,false
P0986,X3 Z4 Z5 X6 X8 X9,WT_TMP_G0424,0,0;1;2;3;4;5,false
P1226,Y2 Z3 Z4 Z5 Y6 Y8 Z9 Y10,WT_TMP_G0425,0,2;3;4;5;6;8;9;10,false
P1617,Y0 Z1 Y2 Y6 Z7 Y8,WT_TMP_G0425,0,0;1;2;6;7;8,false
P0107,X2 Z3 Z4 Z5 Y6 Y8 Z9 X10,WT_TMP_G0426,0,0;1;2;3;4;5;6;7,false
P0105,Y0 X1 X4 Z5 Z6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0427,0,0;1;4;5;6;7;8;9;10;11,false
P0106,Y2 X3 X4 Z5 Z6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0427,0,2;3;4;5;6;7;8;9;10;11,false
P0103,X0 Z1 Z2 Y3 Y4 Z5 Z6 Z7 Z8 Z9 Z10 X11,WT_TMP_G0428,0,0;1;2;3;4;5;6;7;8;9;10;11,false
P1424,X1 Z2 Z3 Y4 Y7 Z8 Z9 X10,WT_TMP_G0429,0,0;1;2;3;4;5;6;7,false
P1663,Y0 Z1 Z2 Y3 X4 Z5 Z6 Z7 Z8 X9,WT_TMP_G0430,0,0;1;2;3;4;5;6;7;8;9,false
P0101,Y5 Z6 Z7 Y8 X9 X10,WT_TMP_G0431,0,5;6;7;8;9;10,false
P0102,X0 Z1 Z2 Z3 Z4 Y5 Y8 X9,WT_TMP_G0431,0,0;1;2;3;4;5;8;9,false
P0098,Y3 Y4 Y6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0432,0,2;3;5;6;7;8;9;10,false
P0100,Y1 Z2 Y3 Y4 Z5 Y6,WT_TMP_G0432,0,0;1;2;3;4;5,false
P0237,Y2 X3 X4 Z5 Z6 Z7 Z8 Y9,WT_TMP_G0433,0,2;3;4;5;6;7;8;9,false
P1166,Y0 X1 X4 Z5 Z6 Z7 Z8 Y9,WT_TMP_G0433,0,0;1;4;5;6;7;8;9,false
P0097,Y1 Z2 Z3 Z4 Z5 X6 X8 Y9,WT_TMP_G0434,0,0;1;2;3;4;5;6;7,false
P0096,Y3 Z4 Z5 X6 X8 Y9,WT_TMP_G0435,0,2;3;4;5;7;8,false
P1027,Y1 Z2 Y3 X6 Z7 X8,WT_TMP_G0435,0,0;1;2;5;6;7,false
P0095,Y4 Z5 Z6 X7 X8 Y9,WT_TMP_G0436,0,0;1;2;3;4;5,false
P0218,Y4 Z5 Z6 X7 X10 Y11,WT_TMP_G0436,0,0;1;2;3;6;7,false
P0094,Y0 Z1 Z2 Z3 Z4 X5 X7 Z8 Z9 Y10,WT_TMP_G0437,0,0;1;2;3;4;5;6;7;8;9,false
P0093,X4 Z5 Z6 Z7 X8 Z11,WT_TMP_G0438,0,4;5;6;7;8;11,false
P1261,Y0 Z1 Z2 Z3 X4 X8 Z9 Y10,WT_TMP_G0438,0,0;1;2;3;4;8;9;10,false
P0092,X2 Z3 Z4 Z5 Z6 X7 Y10 Y11,WT_TMP_G0439,0,0;1;2;3;4;5;8;9,false
P0975,X2 Z3 Z4 Z5 Z6 X7 Y8 Y9,WT_TMP_G0439,0,0;1;2;3;4;5;6;7,false
P0091,Y3 Z4 Z5 Y6 X7 Z8 Z9 X10,WT_TMP_G0440,0,0;1;2;3;4;5;6;7,false
P0090,Y5 Z6 Y7 X8 Z9 X10,WT_TMP_G0441,0,5;6;7;8;9;10,false
P0429,Y0 Z1 Z2 Z3 Y4 X8 Z9 X10,WT_TMP_G0441,0,0;1;2;3;4;8;9;10,false
P0089,Y1 Z2 Z3 Z4 Z5 X6 X9 Y10,WT_TMP_G0442,0,0;1;2;3;4;5;6;7,false
P0820,Y2 Z3 Y4 Y6 Z7 Z8 Z9 Y10,WT_TMP_G0443,0,0;1;2;3;4;5;6;7,false
P0088,Y0 Z1 Z2 Z3 Y4 X6 Z7 Z8 Z9 X10,WT_TMP_G0444,0,0;1;2;3;4;5;6;7;8;9,false
P0087,Y0 Z1 Z2 X3 X8 Z9 Z10 Y11,WT_TMP_G0445,0,0;1;2;3;8;9;10;11,false
P0939,X3 Z4 X5 X6 Z7 X8,WT_TMP_G0445,0,3;4;5;6;7;8,false
P0576,X1 Z2 Z3 Z4 Z5 Z6 Z7 Y8 Y9 X10,WT_TMP_G0446,0,0;1;2;3;4;5;6;7;8;9,false
P0999,X0 X1 X3 Z4 Z5 Z6 Z7 Z8 Z9 X10,WT_TMP_G0447,0,0;1;2;3;4;5;6;7;8;9,false
P0086,X3 Z4 Y5 Y9 Z10 X11,WT_TMP_G0448,0,2;3;4;8;9;10,false
P1706,X1 Z2 X3 Y5 Z6 Z7 Z8 Y9,WT_TMP_G0448,0,0;1;2;4;5;6;7;8,false
P0085,Y0 Z1 Y2 X3 Z4 Z5 Z6 Z7 Z8 X9,WT_TMP_G0449,0,0;1;2;3;4;5;6;7;8;9,false
P0084,X1 Z2 Z3 Z4 Z5 Z6 X7 Y9 Z10 Y11,WT_TMP_G0450,0,0;1;2;3;4;5;6;7;8;9,false
P1130,X1 Z2 Z3 Z4 Z5 Z6 X7 Z10,WT_TMP_G0450,0,0;1;2;3;4;5;6;8,false
P0726,Y1 Z2 Z3 Z4 Z5 X6 X7 Z8 Z9 Y10,WT_TMP_G0451,0,0;1;2;3;4;5;6;7;8;9,false
P0082,Y2 Z3 Z4 Z5 Y6 X9 Z10 X11,WT_TMP_G0452,0,1;2;3;4;5;8;9;10,false
P0083,X1 Y2 Y6 Z7 Z8 X9,WT_TMP_G0452,0,0;1;5;6;7;8,false
P0081,X5 X6 Y7 Z8 Z9 Y10,WT_TMP_G0453,0,4;5;6;7;8;9,false
P0900,Y0 Z1 Z2 Y3 Y7 Z8 Z9 Y10,WT_TMP_G0453,0,0;1;2;3;6;7;8;9,false
P0079,X2 Z3 Z4 X5 Y6 Y7,WT_TMP_G0454,0,0;1;2;3;4;5,false
P0080,X2 Z3 Z4 X5 Y8 Z9 Z10 Y11,WT_TMP_G0454,0,0;1;2;3;6;7;8;9,false
P0076,Y2 Z3 Y4 Y5 Z6 Y7,WT_TMP_G0455,0,2;3;4;5;6;7,false
P0077,Y0 Z1 Y2 Y5 Z6 Y7,WT_TMP_G0455,0,0;1;2;5;6;7,false
P0078,Y2 Z3 Y4 Y7 Z8 Z9 Z10 Y11,WT_TMP_G0455,0,2;3;4;7;8;9;10;11,false
P1743,Y0 Z1 Z2 Z3 Y4 Y6 Z7 Y8,WT_TMP_G0456,0,0;1;2;3;4;5;6;7,false
P0075,X2 Z3 Y4 Y6 Z7 Z8 Z9 X10,WT_TMP_G0457,0,0;1;2;3;4;5;6;7,false
P0074,X1 Z2 Z3 Z4 Z5 Y6 Y7 Z8 Z9 X10,WT_TMP_G0458,0,0;1;2;3;4;5;6;7;8;9,false
P1675,Y0 Z1 X2 X4 Z5 Z6 Z7 Z8 Z9 Y10,WT_TMP_G0459,0,0;1;2;3;4;5;6;7;8;9,false
P0073,X2 Z3 Z4 X5 X7 Z8 Z9 X10,WT_TMP_G0460,0,0;1;2;3;4;5;6;7,false
P0567,Y2 X3 X7 Z8 Z9 Y10,WT_TMP_G0461,0,0;1;2;3;4;5,false
P0072,Y1 Z2 Z3 X4 X6 Z7 Z8 Y9,WT_TMP_G0462,0,0;1;2;3;4;5;6;7,false
P0071,X2 Z3 X4 X7 Z8 X9,WT_TMP_G0463,0,0;1;2;5;6;7,false
P0104,X4 Z5 X6 X7 Z8 X9,WT_TMP_G0463,0,2;3;4;5;6;7,false
P0501,X2 Z3 X4 X9 Z10 X11,WT_TMP_G0463,0,0;1;2;7;8;9,false
P1619,Y2 Z3 Z4 Z5 Z6 Z7 Y8 Y9 Z10 Y11,WT_TMP_G0464,0,0;1;2;3;4;5;6;7;8;9,false
P0069,Y1 Z2 Y3 X4 Z5 X6,WT_TMP_G0465,0,0;1;2;3;4;5,false
P0070,Y1 Z2 Y3 Y7 Z8 Z9 Z10 Y11,WT_TMP_G0465,0,0;1;2;6;7;8;9;10,false
P0346,Y1 Z2 Z3 X4 X9 Y10,WT_TMP_G0466,0,0;1;2;3;8;9,false
P0953,Y1 Z2 Z3 X4 X5 Z6 Z7 Y8,WT_TMP_G0466,0,0;1;2;3;4;5;6;7,false
P1359,X2 Z3 Z4 Z5 Z6 Z7 X8 X9 Z10 X11,WT_TMP_G0467,0,0;1;2;3;4;5;6;7;8;9,false
P0068,X1 Z2 Z3 Z4 X5 Y8 Z9 Y10,WT_TMP_G0468,0,0;1;2;3;4;5;6;7,false
P0067,X1 X2 Y3 Z4 Z5 Z6 Z7 Z8 Z9 Y10,WT_TMP_G0469,0,0;1;2;3;4;5;6;7;8;9,false
P0907,Y2 Z3 Y4 X6 Z7 Z8 Z9 X10,WT_TMP_G0470,0,0;1;2;3;4;5;6;7,false
P0228,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Y9 Y10 X11,WT_TMP_G0471,0,0;1;2;3;4;5;6;7;8;9;10;11,false
P0066,X0 Z1 Z2 Z3 Z4 Y5 Y9 X10,WT_TMP_G0472,0,0;1;2;3;4;5;6;7,false
P0065,X0 Z1 Z2 X3 Y4 Z5 Z6 Y7,WT_TMP_G0473,0,0;1;2;3;4;5;6;7,false
P1554,Y4 Z5 Z6 Y7 X8 Z9 Z10 X11,WT_TMP_G0473,0,4;5;6;7;8;9;10;11,false
P0064,Y0 Z1 Z2 Z3 Y4 Y7 Z8 Z9 Z10 Y11,WT_TMP_G0474,0,0;1;2;3;4;5;6;7;8;9,false
P0062,Y3 X4 X7 Y8,WT_TMP_G0475,0,1;2;5;6,false
P0063,Y2 Y3 X4 Z5 Z6 X7,WT_TMP_G0475,0,0;1;2;3;4;5,false
P0791,X4 Z5 Z6 X7 Y8 Z9 Z10 Y11,WT_TMP_G0475,0,2;3;4;5;6;7;8;9,false
P0717,Y1 Z2 Z3 X4 X5 Z6 Z7 Z8 Z9 Y10,WT_TMP_G0476,0,0;1;2;3;4;5;6;7;8;9,false
P0061,Y0 Z1 Z2 Z3 X4 X6 Z7 Z8 Z9 Y10,WT_TMP_G0477,0,0;1;2;3;4;5;6;7;8;9,false
P0060,X3 X4 X6 Z7 Z8 X9,WT_TMP_G0478,0,0;1;2;3;4;5,false
P0059,Y1 Y2 Y6 Z7 Z8 Y9,WT_TMP_G0479,0,0;1;4;5;6;7,false
P1433,X4 X5 Y6 Z7 Z8 Y9,WT_TMP_G0479,0,2;3;4;5;6;7,false
P1315,X0 Z1 Z2 Z3 Y4 Y6 Z7 X8,WT_TMP_G0480,0,0;1;2;3;4;5;6;7,false
P0124,X3 Z4 Z5 Z6 X7 Y8 Z9 Y10,WT_TMP_G0481,0,0;1;2;3;4;5;6;7,false
P0541,X2 Z3 Z4 Z5 X6 Y8 Z9 Y10,WT_TMP_G0482,0,0;1;2;3;4;5;6;7,false
P0210,Y2 Z3 Z4 Z5 Y6 Y7 Z8 Z9 Z10 Y11,WT_TMP_G0483,0,0;1;2;3;4;5;6;7;8;9,false
P0058,X0 Z1 Z2 X3 Y6 Z7 Z8 Y9,WT_TMP_G0484,0,0;1;2;3;4;5;6;7,false
P0281,Y1 Z2 Z3 Y4 X5 Z6 Z7 Z8 Z9 X10,WT_TMP_G0485,0,0;1;2;3;4;5;6;7;8;9,false
P1808,Y0 Z1 Z2 Z3 Y4 X7 Z8 Z9 Z10 X11,WT_TMP_G0486,0,0;1;2;3;4;5;6;7;8;9,false
P1050,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 X9 Y10 Y11,WT_TMP_G0487,0,0;1;2;3;4;5;6;7;8;9;10;11,false
P0389,X0 Z1 X2 Y5 Z6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0488,0,0;1;2;3;4;5;6;7;8;9,false
P0056,X5 X6 X8 Z9 Z10 X11,WT_TMP_G0489,0,5;6;8;9;10;11,false
P0057,X0 Z1 Z2 Z3 X4 X6 Z7 X8,WT_TMP_G0489,0,0;1;2;3;4;6;7;8,false
P0055,X1 Z2 Z3 Z4 Z5 X6 X8 Z9 Z10 X11,WT_TMP_G0490,0,0;1;2;3;4;5;6;7;8;9,false
P0054,Y1 Z2 Z3 X4 X6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0491,0,0;1;2;3;4;5;6;7;8;9,false
P0052,Y1 Z2 Y3 X8 Z9 X10,WT_TMP_G0492,0,0;1;2;7;8;9,false
P0053,Y3 Z4 Z5 Z6 Z7 X8 X10 Y11,WT_TMP_G0492,0,2;3;4;5;6;7;9;10,false
P0051,X5 Z6 Z7 X8 Y9 Y10,WT_TMP_G0493,0,2;3;4;5;6;7,false
P1756,X2 X3 X5 Z6 Z7 X8,WT_TMP_G0493,0,0;1;2;3;4;5,false
P1059,X1 Y2 Y5 Z6 Z7 Z8 Z9 X10,WT_TMP_G0494,0,0;1;2;3;4;5;6;7,false
P0050,X3 Z4 Y5 Y7 Z8 Z9 Z10 X11,WT_TMP_G0495,0,0;1;2;3;4;5;6;7,false
P1364,X0 Z1 Z2 Z3 Z4 Z5 X6 X8 Z9 X10,WT_TMP_G0496,0,0;1;2;3;4;5;6;7;8;9,false
P0049,X2 Z3 X4 Y6 Z7 Z8 Z9 Y10,WT_TMP_G0497,0,0;1;2;3;4;5;6;7,false
P1768,Y1 Z2 Z3 Z4 Y5 X6 Z7 X8,WT_TMP_G0498,0,0;1;2;3;4;5;6;7,false
P1814,Y1 Z2 Z3 Z4 Y5 Y9 Z10 Y11,WT_TMP_G0498,0,0;1;2;3;4;8;9;10,false
P0048,Y3 Z4 Y5 Y8 Z9 Y10,WT_TMP_G0499,0,1;2;3;6;7;8,false
P1484,Y2 Y3 Y5 Z6 Z7 Y8,WT_TMP_G0499,0,0;1;3;4;5;6,false
P1281,X1 Z2 X3 X4 Z5 Z6 Z7 Z8 Z9 X10,WT_TMP_G0500,0,0;1;2;3;4;5;6;7;8;9,false
P0696,X2 Z3 Z4 Z5 X6 X7 Z8 X9,WT_TMP_G0501,0,0;1;2;3;4;5;6;7,false
P0047,X0 Z1 Z2 Z3 Y4 Y8 Z9 X10,WT_TMP_G0502,0,0;1;2;3;4;5;6;7,false
P0046,Y3 Z4 Z5 Z6 X7 X9 Z10 Y11,WT_TMP_G0503,0,0;1;2;3;4;5;6;7,false
P0045,X1 Y2 Y4 Z5 Z6 Z7 Z8 Z9 Z10 X11,WT_TMP_G0504,0,0;1;2;3;4;5;6;7;8;9,false
P0043,X4 X5 Y6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0505,0,3;4;5;6;7;8;9;10,false
P0044,Y1 Z2 Z3 X4 X5 Y6,WT_TMP_G0505,0,0;1;2;3;4;5,false
P0041,Y0 Z1 Z2 Y3 Y7 Y8,WT_TMP_G0506,0,0;1;2;3;6;7,false
P0042,X4 Y5 Y8 X9,WT_TMP_G0506,0,4;5;7;8,false
P0040,Y1 Y2 Y6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0507,0,0;1;2;3;4;5;6;7,false
P1093,X2 Z3 Z4 Z5 X6 Y7 Z8 Y9,WT_TMP_G0508,0,0;1;2;3;4;5;6;7,false
P1101,Y2 Z3 Y4 X7 Z8 X9,WT_TMP_G0509,0,0;1;2;3;4;5,false
P0039,Y4 Z5 Z6 Y7 Y9 Y10,WT_TMP_G0510,0,3;4;5;6;8;9,false
P0983,X1 Z2 X3 Y7 Z8 Y9,WT_TMP_G0510,0,0;1;2;6;7;8,false
P0038,Y1 Z2 Z3 Z4 Y5 X6 Z7 Z8 Z9 X10,WT_TMP_G0511,0,0;1;2;3;4;5;6;7;8;9,false
P0037,X2 Z3 X4 X8 Z9 X10,WT_TMP_G0512,0,0;1;2;3;4;5,false
